1; 2015-07-17 06:01:46.394300; 11725; 
2; 2015-07-17 06:01:48.492400; 11725; 
3; 2015-07-17 06:01:50.156900; 11727; 
4; 2015-07-17 06:01:51.596400; 11727; 
5; 2015-07-17 06:01:53.113800; 11727; 
6; 2015-07-17 06:01:54.657900; 11727; 
7; 2015-07-17 06:01:56.116600; 11727; 
8; 2015-07-17 06:01:57.603300; 11727; 
9; 2015-07-17 06:01:59.193900; 11727; 
10; 2015-07-17 06:02:00.614200; 11727; 
11; 2015-07-17 06:02:02.227800; 11727; 
12; 2015-07-17 06:02:03.890600; 11727; 
13; 2015-07-17 06:02:05.379600; 11727; 
14; 2015-07-17 06:02:08.242400; 11727; 
15; 2015-07-17 06:02:09.712000; 11729; 
16; 2015-07-17 06:02:11.200100; 11729; 
17; 2015-07-17 06:02:12.662400; 11728; 
18; 2015-07-17 06:02:14.183900; 11728; 
19; 2015-07-17 06:02:15.724800; 11728; 
20; 2015-07-17 06:02:17.289300; 11728; 
21; 2015-07-17 06:02:18.798800; 11728; 
22; 2015-07-17 06:02:20.327200; 11727; 
23; 2015-07-17 06:02:22.009500; 11727; 
24; 2015-07-17 06:02:23.424100; 11727; 
25; 2015-07-17 06:02:24.938300; 11725; 
26; 2015-07-17 06:02:26.533900; 11725; 
27; 2015-07-17 06:02:27.994100; 11725; 
28; 2015-07-17 06:02:29.621400; 11725; 
29; 2015-07-17 06:02:31.042600; 11726; 
30; 2015-07-17 06:02:32.520200; 11726; 
31; 2015-07-17 06:02:34.509300; 11727; 
32; 2015-07-17 06:02:36.234900; 11727; 
33; 2015-07-17 06:02:37.976800; 11728; 
34; 2015-07-17 06:02:39.453900; 11728; 
35; 2015-07-17 06:02:41.095600; 11728; 
36; 2015-07-17 06:02:42.653000; 11728; 
37; 2015-07-17 06:02:44.133000; 11729; 
38; 2015-07-17 06:02:45.567100; 11729; 
39; 2015-07-17 06:02:47.074500; 11729; 
40; 2015-07-17 06:02:48.550200; 11729; 
41; 2015-07-17 06:02:50.001100; 11728; 
42; 2015-07-17 06:02:51.452200; 11728; 
43; 2015-07-17 06:02:52.987300; 11728; 
44; 2015-07-17 06:02:54.806900; 11729; 
45; 2015-07-17 06:02:56.244700; 11729; 
46; 2015-07-17 06:02:57.666500; 11729; 
47; 2015-07-17 06:02:59.468200; 11729; 
48; 2015-07-17 06:03:00.979000; 11729; 
49; 2015-07-17 06:03:02.487300; 11729; 
50; 2015-07-17 06:03:03.976000; 11729; 
51; 2015-07-17 06:03:05.514200; 11729; 
52; 2015-07-17 06:03:07.087500; 11730; 
53; 2015-07-17 06:03:08.832600; 11730; 
54; 2015-07-17 06:03:10.327000; 11730; 
55; 2015-07-17 06:03:11.911800; 11730; 
56; 2015-07-17 06:03:13.432400; 11731; 
57; 2015-07-17 06:03:14.964200; 11731; 
58; 2015-07-17 06:03:16.499600; 11731; 
59; 2015-07-17 06:03:18.052700; 11731; 
60; 2015-07-17 06:03:19.843400; 11731; 
61; 2015-07-17 06:03:21.367800; 11731; 
62; 2015-07-17 06:03:23.020300; 11731; 
63; 2015-07-17 06:03:24.565300; 11732; 
64; 2015-07-17 06:03:26.046700; 11732; 
65; 2015-07-17 06:03:27.454600; 11732; 
66; 2015-07-17 06:03:28.998700; 11731; 
67; 2015-07-17 06:03:30.378500; 11731; 
68; 2015-07-17 06:03:31.926500; 11731; 
69; 2015-07-17 06:03:33.529800; 11730; 
70; 2015-07-17 06:03:34.955700; 11730; 
71; 2015-07-17 06:03:36.384900; 11731; 
72; 2015-07-17 06:03:37.848800; 11731; 
73; 2015-07-17 06:03:39.284500; 11731; 
74; 2015-07-17 06:03:41.098800; 11732; 
75; 2015-07-17 06:03:42.762600; 11732; 
76; 2015-07-17 06:03:44.277300; 11732; 
77; 2015-07-17 06:03:45.899400; 11732; 
78; 2015-07-17 06:03:47.443000; 11731; 
79; 2015-07-17 06:03:49.274100; 11731; 
80; 2015-07-17 06:03:50.741900; 11731; 
81; 2015-07-17 06:03:52.199700; 11731; 
82; 2015-07-17 06:03:53.644800; 11732; 
83; 2015-07-17 06:03:55.148600; 11732; 
84; 2015-07-17 06:03:56.671600; 11732; 
85; 2015-07-17 06:03:58.054600; 11732; 
86; 2015-07-17 06:03:59.577000; 11732; 
87; 2015-07-17 06:04:01.088400; 11732; 
88; 2015-07-17 06:04:02.600500; 11731; 
89; 2015-07-17 06:04:04.113400; 11731; 
90; 2015-07-17 06:04:05.586800; 11731; 
91; 2015-07-17 06:04:07.150600; 11730; 
92; 2015-07-17 06:04:08.613300; 11730; 
93; 2015-07-17 06:04:10.037000; 11730; 
94; 2015-07-17 06:04:11.450300; 11730; 
95; 2015-07-17 06:04:13.117600; 11731; 
96; 2015-07-17 06:04:14.519800; 11731; 
97; 2015-07-17 06:04:16.019600; 11731; 
98; 2015-07-17 06:04:17.549400; 11731; 
99; 2015-07-17 06:04:19.189200; 11731; 
100; 2015-07-17 06:04:20.724200; 11731; 
101; 2015-07-17 06:04:22.232000; 11731; 
102; 2015-07-17 06:04:23.926100; 11731; 
103; 2015-07-17 06:04:26.251300; 11731; 
104; 2015-07-17 06:04:27.825600; 11731; 
105; 2015-07-17 06:04:29.465200; 11731; 
106; 2015-07-17 06:04:31.039600; 11732; 
107; 2015-07-17 06:04:32.509300; 11732; 
108; 2015-07-17 06:04:34.432700; 11732; 
109; 2015-07-17 06:04:35.812800; 11732; 
110; 2015-07-17 06:04:37.370100; 11732; 
111; 2015-07-17 06:04:38.791100; 11732; 
112; 2015-07-17 06:04:40.266600; 11732; 
113; 2015-07-17 06:04:41.785600; 11733; 
114; 2015-07-17 06:04:43.305800; 11731; 
115; 2015-07-17 06:04:44.787600; 11731; 
116; 2015-07-17 06:04:46.270500; 11731; 
117; 2015-07-17 06:04:47.779600; 11731; 
118; 2015-07-17 06:04:49.308800; 11731; 
119; 2015-07-17 06:04:50.822600; 11731; 
120; 2015-07-17 06:04:52.364200; 11731; 
121; 2015-07-17 06:04:53.992800; 11731; 
122; 2015-07-17 06:04:55.370400; 11731; 
123; 2015-07-17 06:04:56.858200; 11731; 
124; 2015-07-17 06:04:58.235200; 11731; 
125; 2015-07-17 06:04:59.722900; 11731; 
126; 2015-07-17 06:05:01.397900; 11731; 
127; 2015-07-17 06:05:02.913800; 11732; 
128; 2015-07-17 06:05:04.296300; 11732; 
129; 2015-07-17 06:05:05.855300; 11732; 
130; 2015-07-17 06:05:07.352400; 11732; 
131; 2015-07-17 06:05:08.948900; 11732; 
132; 2015-07-17 06:05:10.370100; 11732; 
133; 2015-07-17 06:05:11.999400; 11732; 
134; 2015-07-17 06:05:13.523700; 11732; 
135; 2015-07-17 06:05:14.946500; 11732; 
136; 2015-07-17 06:05:16.375500; 11732; 
137; 2015-07-17 06:05:17.954600; 11732; 
138; 2015-07-17 06:05:19.526800; 11732; 
139; 2015-07-17 06:05:21.070600; 11732; 
140; 2015-07-17 06:05:22.878700; 11732; 
141; 2015-07-17 06:05:24.423100; 11732; 
142; 2015-07-17 06:05:26.114700; 11732; 
143; 2015-07-17 06:05:27.588400; 11732; 
144; 2015-07-17 06:05:29.002200; 11732; 
145; 2015-07-17 06:05:30.486900; 11732; 
146; 2015-07-17 06:05:32.092700; 11732; 
147; 2015-07-17 06:05:33.534900; 11732; 
148; 2015-07-17 06:05:35.107300; 11731; 
149; 2015-07-17 06:05:36.628600; 11731; 
150; 2015-07-17 06:05:38.049500; 11731; 
151; 2015-07-17 06:05:39.428700; 11731; 
152; 2015-07-17 06:05:42.026600; 11731; 
153; 2015-07-17 06:05:43.602300; 11731; 
154; 2015-07-17 06:05:46.123700; 11732; 
155; 2015-07-17 06:05:48.180400; 11732; 
156; 2015-07-17 06:05:49.564200; 11732; 
157; 2015-07-17 06:05:50.946800; 11732; 
158; 2015-07-17 06:05:52.423400; 11732; 
159; 2015-07-17 06:05:54.070300; 11732; 
160; 2015-07-17 06:05:55.451700; 11732; 
161; 2015-07-17 06:05:57.010600; 11732; 
162; 2015-07-17 06:05:58.537100; 11732; 
163; 2015-07-17 06:05:59.955900; 11732; 
164; 2015-07-17 06:06:01.327900; 11731; 
